Title,Publisher,Publisher_ID,Platform,DOI,Proprietary_ID,Print_ISSN,Online_ISSN,URI,Access_Type,Metric_Type,Reporting_Period_Total,Jul-2020,Aug-2020,Sep-2020,Oct-2020,Nov-2020,Dec-2020,Jan-2021,Feb-2021,Mar-2021,Apr-2021,May-2021,Jun-2021
"Latin American Antiquity",Cambridge University Press,,Cambridge Core,,CUP:LAQ,1045-6635,2325-5080,https://www.cambridge.org/core/product/identifier/LAQ/type/journal,Controlled,Unique_Item_Investigations,1,0,0,0,0,0,0,0,1,0,0,0,0,
"Language in Society",Cambridge University Press,,Cambridge Core,,CUP:LSY,0047-4045,1469-8013,https://www.cambridge.org/core/product/identifier/LSY/type/journal,Controlled,Total_Item_Investigations,5,0,0,0,0,0,0,0,1,1,0,3,0,
"Language in Society",Cambridge University Press,,Cambridge Core,,CUP:LSY,0047-4045,1469-8013,https://www.cambridge.org/core/product/identifier/LSY/type/journal,Controlled,Unique_Item_Investigations,4,0,0,0,0,0,0,0,1,1,0,2,0,
"Language in Society",Cambridge University Press,,Cambridge Core,,CUP:LSY,0047-4045,1469-8013,https://www.cambridge.org/core/product/identifier/LSY/type/journal,Controlled,Total_Item_Requests,1,0,0,0,0,0,0,0,0,1,0,0,0,
"Language in Society",Cambridge University Press,,Cambridge Core,,CUP:LSY,0047-4045,1469-8013,https://www.cambridge.org/core/product/identifier/LSY/type/journal,Controlled,Unique_Item_Requests,1,0,0,0,0,0,0,0,0,1,0,0,0,
"English Today",Cambridge University Press,,Cambridge Core,,CUP:ENG,0266-0784,1474-0567,https://www.cambridge.org/core/product/identifier/ENG/type/journal,Controlled,Total_Item_Investigations,2,0,0,0,0,0,0,0,2,0,0,0,0,
"English Today",Cambridge University Press,,Cambridge Core,,CUP:ENG,0266-0784,1474-0567,https://www.cambridge.org/core/product/identifier/ENG/type/journal,Controlled,Unique_Item_Investigations,2,0,0,0,0,0,0,0,2,0,0,0,0,
"Journal of the American Philosophical Association",Cambridge University Press,,Cambridge Core,,CUP:APA,2053-4477,2053-4485,https://www.cambridge.org/core/product/identifier/APA/type/journal,Controlled,Total_Item_Investigations,3,0,0,0,0,0,0,0,1,1,0,1,0,
"Journal of the American Philosophical Association",Cambridge University Press,,Cambridge Core,,CUP:APA,2053-4477,2053-4485,https://www.cambridge.org/core/product/identifier/APA/type/journal,Controlled,Total_Item_Requests,1,0,0,0,0,0,0,0,1,0,0,0,0,
"Journal of the American Philosophical Association",Cambridge University Press,,Cambridge Core,,CUP:APA,2053-4477,2053-4485,https://www.cambridge.org/core/product/identifier/APA/type/journal,Controlled,Unique_Item_Investigations,3,0,0,0,0,0,0,0,1,1,0,1,0,
"Journal of the American Philosophical Association",Cambridge University Press,,Cambridge Core,,CUP:APA,2053-4477,2053-4485,https://www.cambridge.org/core/product/identifier/APA/type/journal,Controlled,Unique_Item_Requests,1,0,0,0,0,0,0,0,1,0,0,0,0,
"Journal of British Studies",Cambridge University Press,,Cambridge Core,,CUP:JBR,0021-9371,1545-6986,https://www.cambridge.org/core/product/identifier/JBR/type/journal,Controlled,Total_Item_Investigations,2,0,0,0,0,0,0,0,1,0,1,0,0,
"Journal of British Studies",Cambridge University Press,,Cambridge Core,,CUP:JBR,0021-9371,1545-6986,https://www.cambridge.org/core/product/identifier/JBR/type/journal,Controlled,Total_Item_Requests,1,0,0,0,0,0,0,0,1,0,0,0,0,
"Journal of British Studies",Cambridge University Press,,Cambridge Core,,CUP:JBR,0021-9371,1545-6986,https://www.cambridge.org/core/product/identifier/JBR/type/journal,Controlled,Unique_Item_Investigations,2,0,0,0,0,0,0,0,1,0,1,0,0,
"Journal of British Studies",Cambridge University Press,,Cambridge Core,,CUP:JBR,0021-9371,1545-6986,https://www.cambridge.org/core/product/identifier/JBR/type/journal,Controlled,Unique_Item_Requests,1,0,0,0,0,0,0,0,1,0,0,0,0,
"Cambridge Quarterly of Healthcare Ethics",Cambridge University Press,,Cambridge Core,,CUP:CQH,0963-1801,1469-2147,https://www.cambridge.org/core/product/identifier/CQH/type/journal,Controlled,Total_Item_Investigations,4,0,0,0,0,0,0,0,4,0,0,0,0,
"Cambridge Quarterly of Healthcare Ethics",Cambridge University Press,,Cambridge Core,,CUP:CQH,0963-1801,1469-2147,https://www.cambridge.org/core/product/identifier/CQH/type/journal,Controlled,Unique_Item_Investigations,2,0,0,0,0,0,0,0,2,0,0,0,0,
"Victorian Literature and Culture",Cambridge University Press,,Cambridge Core,,CUP:VLC,1060-1503,1470-1553,https://www.cambridge.org/core/product/identifier/VLC/type/journal,Controlled,Total_Item_Investigations,2,0,0,0,0,0,0,0,1,1,0,0,0,
"Victorian Literature and Culture",Cambridge University Press,,Cambridge Core,,CUP:VLC,1060-1503,1470-1553,https://www.cambridge.org/core/product/identifier/VLC/type/journal,Controlled,Unique_Item_Investigations,2,0,0,0,0,0,0,0,1,1,0,0,0,
"European Journal of Risk Regulation",Cambridge University Press,,Cambridge Core,,CUP:ERR,1867-299X,2190-8249,https://www.cambridge.org/core/product/identifier/ERR/type/journal,OA_Gold,Total_Item_Investigations,1,0,0,0,0,0,0,0,1,0,0,0,0,
"European Journal of Risk Regulation",Cambridge University Press,,Cambridge Core,,CUP:ERR,1867-299X,2190-8249,https://www.cambridge.org/core/product/identifier/ERR/type/journal,OA_Gold,Total_Item_Requests,1,0,0,0,0,0,0,0,1,0,0,0,0,
"European Journal of Risk Regulation",Cambridge University Press,,Cambridge Core,,CUP:ERR,1867-299X,2190-8249,https://www.cambridge.org/core/product/identifier/ERR/type/journal,OA_Gold,Unique_Item_Investigations,1,0,0,0,0,0,0,0,1,0,0,0,0,
"European Journal of Risk Regulation",Cambridge University Press,,Cambridge Core,,CUP:ERR,1867-299X,2190-8249,https://www.cambridge.org/core/product/identifier/ERR/type/journal,OA_Gold,Unique_Item_Requests,1,0,0,0,0,0,0,0,1,0,0,0,0,
"Proceedings of the Design Society: DESIGN Conference",Cambridge University Press,,Cambridge Core,,CUP:DSD,,2633-7762,https://www.cambridge.org/core/product/identifier/DSD/type/journal,OA_Gold,Total_Item_Investigations,2,0,0,0,0,0,0,0,2,0,0,0,0,
"Proceedings of the Design Society: DESIGN Conference",Cambridge University Press,,Cambridge Core,,CUP:DSD,,2633-7762,https://www.cambridge.org/core/product/identifier/DSD/type/journal,OA_Gold,Total_Item_Requests,1,0,0,0,0,0,0,0,1,0,0,0,0,
"Proceedings of the Design Society: DESIGN Conference",Cambridge University Press,,Cambridge Core,,CUP:DSD,,2633-7762,https://www.cambridge.org/core/product/identifier/DSD/type/journal,OA_Gold,Unique_Item_Investigations,1,0,0,0,0,0,0,0,1,0,0,0,0,
"Proceedings of the Design Society: DESIGN Conference",Cambridge University Press,,Cambridge Core,,CUP:DSD,,2633-7762,https://www.cambridge.org/core/product/identifier/DSD/type/journal,OA_Gold,Unique_Item_Requests,1,0,0,0,0,0,0,0,1,0,0,0,0,
"Journal of Helminthology",Cambridge University Press,,Cambridge Core,,CUP:JHL,0022-149X,1475-2697,https://www.cambridge.org/core/product/identifier/JHL/type/journal,Controlled,Total_Item_Investigations,2,0,0,0,0,0,0,0,2,0,0,0,0,
"Journal of Helminthology",Cambridge University Press,,Cambridge Core,,CUP:JHL,0022-149X,1475-2697,https://www.cambridge.org/core/product/identifier/JHL/type/journal,Controlled,Unique_Item_Investigations,2,0,0,0,0,0,0,0,2,0,0,0,0,
"Journal of Agricultural and Applied Economics",Cambridge University Press,,Cambridge Core,,CUP:AAE,1074-0708,2056-7405,https://www.cambridge.org/core/product/identifier/AAE/type/journal,OA_Gold,Total_Item_Investigations,3,0,0,0,0,0,0,0,3,0,0,0,0,
"Journal of Agricultural and Applied Economics",Cambridge University Press,,Cambridge Core,,CUP:AAE,1074-0708,2056-7405,https://www.cambridge.org/core/product/identifier/AAE/type/journal,OA_Gold,Total_Item_Requests,1,0,0,0,0,0,0,0,1,0,0,0,0,
"Journal of Agricultural and Applied Economics",Cambridge University Press,,Cambridge Core,,CUP:AAE,1074-0708,2056-7405,https://www.cambridge.org/core/product/identifier/AAE/type/journal,OA_Gold,Unique_Item_Investigations,1,0,0,0,0,0,0,0,1,0,0,0,0,
"Journal of Agricultural and Applied Economics",Cambridge University Press,,Cambridge Core,,CUP:AAE,1074-0708,2056-7405,https://www.cambridge.org/core/product/identifier/AAE/type/journal,OA_Gold,Unique_Item_Requests,1,0,0,0,0,0,0,0,1,0,0,0,0,
"African Studies Review",Cambridge University Press,,Cambridge Core,,CUP:ASR,0568-1537,2326-3083,https://www.cambridge.org/core/product/identifier/ASR/type/journal,Controlled,Total_Item_Investigations,2,0,0,0,0,0,0,0,0,2,0,0,0,
"African Studies Review",Cambridge University Press,,Cambridge Core,,CUP:ASR,0568-1537,2326-3083,https://www.cambridge.org/core/product/identifier/ASR/type/journal,Controlled,Unique_Item_Investigations,2,0,0,0,0,0,0,0,0,2,0,0,0,
"Business History Review",Cambridge University Press,,Cambridge Core,,CUP:BHR,0007-6805,2044-768X,https://www.cambridge.org/core/product/identifier/BHR/type/journal,Controlled,Total_Item_Investigations,2,0,0,0,0,0,0,0,0,1,1,0,0,
"Business History Review",Cambridge University Press,,Cambridge Core,,CUP:BHR,0007-6805,2044-768X,https://www.cambridge.org/core/product/identifier/BHR/type/journal,Controlled,Unique_Item_Investigations,2,0,0,0,0,0,0,0,0,1,1,0,0,
"Archaeologia",Cambridge University Press,,Cambridge Core,,CUP:ACH,0261-3409,2051-3186,https://www.cambridge.org/core/product/identifier/ACH/type/journal,Controlled,Total_Item_Investigations,1,0,0,0,0,0,0,0,0,1,0,0,0,
"Archaeologia",Cambridge University Press,,Cambridge Core,,CUP:ACH,0261-3409,2051-3186,https://www.cambridge.org/core/product/identifier/ACH/type/journal,Controlled,Unique_Item_Investigations,1,0,0,0,0,0,0,0,0,1,0,0,0,
"IRAQ",Cambridge University Press,,Cambridge Core,,CUP:IRQ,0021-0889,2053-4744,https://www.cambridge.org/core/product/identifier/IRQ/type/journal,Controlled,Total_Item_Investigations,1,0,0,0,0,0,0,0,0,1,0,0,0,
"IRAQ",Cambridge University Press,,Cambridge Core,,CUP:IRQ,0021-0889,2053-4744,https://www.cambridge.org/core/product/identifier/IRQ/type/journal,Controlled,Unique_Item_Investigations,1,0,0,0,0,0,0,0,0,1,0,0,0,
"Continuity and Change",Cambridge University Press,,Cambridge Core,,CUP:CON,0268-4160,1469-218X,https://www.cambridge.org/core/product/identifier/CON/type/journal,Controlled,Total_Item_Investigations,1,0,0,0,0,0,0,0,0,1,0,0,0,
"Continuity and Change",Cambridge University Press,,Cambridge Core,,CUP:CON,0268-4160,1469-218X,https://www.cambridge.org/core/product/identifier/CON/type/journal,Controlled,Unique_Item_Investigations,1,0,0,0,0,0,0,0,0,1,0,0,0,
"Genetics Research",Cambridge University Press,,Cambridge Core,,CUP:GRH,0016-6723,1469-5073,https://www.cambridge.org/core/product/identifier/GRH/type/journal,Controlled,Total_Item_Investigations,1,0,0,0,0,0,0,0,0,1,0,0,0,
"Genetics Research",Cambridge University Press,,Cambridge Core,,CUP:GRH,0016-6723,1469-5073,https://www.cambridge.org/core/product/identifier/GRH/type/journal,Controlled,Total_Item_Requests,1,0,0,0,0,0,0,0,0,1,0,0,0,
"Genetics Research",Cambridge University Press,,Cambridge Core,,CUP:GRH,0016-6723,1469-5073,https://www.cambridge.org/core/product/identifier/GRH/type/journal,Controlled,Unique_Item_Investigations,1,0,0,0,0,0,0,0,0,1,0,0,0,
"Genetics Research",Cambridge University Press,,Cambridge Core,,CUP:GRH,0016-6723,1469-5073,https://www.cambridge.org/core/product/identifier/GRH/type/journal,Controlled,Unique_Item_Requests,1,0,0,0,0,0,0,0,0,1,0,0,0,
"The Review of Politics",Cambridge University Press,,Cambridge Core,,CUP:ROP,0034-6705,1748-6858,https://www.cambridge.org/core/product/identifier/ROP/type/journal,Controlled,Total_Item_Investigations,2,0,0,0,0,0,0,0,0,1,0,0,1,
"The Review of Politics",Cambridge University Press,,Cambridge Core,,CUP:ROP,0034-6705,1748-6858,https://www.cambridge.org/core/product/identifier/ROP/type/journal,Controlled,Unique_Item_Investigations,2,0,0,0,0,0,0,0,0,1,0,0,1,
"The Review of Politics",Cambridge University Press,,Cambridge Core,,CUP:ROP,0034-6705,1748-6858,https://www.cambridge.org/core/product/identifier/ROP/type/journal,Controlled,Total_Item_Requests,1,0,0,0,0,0,0,0,0,0,0,0,1,
"The Review of Politics",Cambridge University Press,,Cambridge Core,,CUP:ROP,0034-6705,1748-6858,https://www.cambridge.org/core/product/identifier/ROP/type/journal,Controlled,Unique_Item_Requests,1,0,0,0,0,0,0,0,0,0,0,0,1,
"The Knowledge Engineering Review",Cambridge University Press,,Cambridge Core,,CUP:KER,0269-8889,1469-8005,https://www.cambridge.org/core/product/identifier/KER/type/journal,Controlled,Total_Item_Investigations,10,0,0,0,0,0,0,0,0,6,2,0,2,
"The Knowledge Engineering Review",Cambridge University Press,,Cambridge Core,,CUP:KER,0269-8889,1469-8005,https://www.cambridge.org/core/product/identifier/KER/type/journal,Controlled,Unique_Item_Investigations,6,0,0,0,0,0,0,0,0,4,1,0,1,
"Canadian Journal of Mathematics",Cambridge University Press,,Cambridge Core,,CUP:CJM,0008-414X,1496-4279,https://www.cambridge.org/core/product/identifier/CJM/type/journal,Controlled,Total_Item_Investigations,1,0,0,0,0,0,0,0,0,1,0,0,0,
"Canadian Journal of Mathematics",Cambridge University Press,,Cambridge Core,,CUP:CJM,0008-414X,1496-4279,https://www.cambridge.org/core/product/identifier/CJM/type/journal,Controlled,Unique_Item_Investigations,1,0,0,0,0,0,0,0,0,1,0,0,0,
"Theory and Practice of Logic Programming",Cambridge University Press,,Cambridge Core,,CUP:TLP,1471-0684,1475-3081,https://www.cambridge.org/core/product/identifier/TLP/type/journal,Controlled,Total_Item_Investigations,1,0,0,0,0,0,0,0,0,1,0,0,0,
"Theory and Practice of Logic Programming",Cambridge University Press,,Cambridge Core,,CUP:TLP,1471-0684,1475-3081,https://www.cambridge.org/core/product/identifier/TLP/type/journal,Controlled,Unique_Item_Investigations,1,0,0,0,0,0,0,0,0,1,0,0,0,
"Medical History",Cambridge University Press,,Cambridge Core,,CUP:MDH,0025-7273,2048-8343,https://www.cambridge.org/core/product/identifier/MDH/type/journal,Controlled,Total_Item_Investigations,3,0,0,0,0,0,0,0,0,2,0,1,0,
"Medical History",Cambridge University Press,,Cambridge Core,,CUP:MDH,0025-7273,2048-8343,https://www.cambridge.org/core/product/identifier/MDH/type/journal,Controlled,Total_Item_Requests,2,0,0,0,0,0,0,0,0,1,0,1,0,
"Medical History",Cambridge University Press,,Cambridge Core,,CUP:MDH,0025-7273,2048-8343,https://www.cambridge.org/core/product/identifier/MDH/type/journal,Controlled,Unique_Item_Investigations,2,0,0,0,0,0,0,0,0,1,0,1,0,
"Medical History",Cambridge University Press,,Cambridge Core,,CUP:MDH,0025-7273,2048-8343,https://www.cambridge.org/core/product/identifier/MDH/type/journal,Controlled,Unique_Item_Requests,2,0,0,0,0,0,0,0,0,1,0,1,0,
"British Journal of Music Education",Cambridge University Press,,Cambridge Core,,CUP:BME,0265-0517,1469-2104,https://www.cambridge.org/core/product/identifier/BME/type/journal,Controlled,Total_Item_Investigations,1,0,0,0,0,0,0,0,0,1,0,0,0,
"British Journal of Music Education",Cambridge University Press,,Cambridge Core,,CUP:BME,0265-0517,1469-2104,https://www.cambridge.org/core/product/identifier/BME/type/journal,Controlled,Unique_Item_Investigations,1,0,0,0,0,0,0,0,0,1,0,0,0,
"Journal of Policy History",Cambridge University Press,,Cambridge Core,,CUP:JPH,0898-0306,1528-4190,https://www.cambridge.org/core/product/identifier/JPH/type/journal,Controlled,Total_Item_Investigations,2,0,0,0,0,0,0,0,0,2,0,0,0,
"Journal of Policy History",Cambridge University Press,,Cambridge Core,,CUP:JPH,0898-0306,1528-4190,https://www.cambridge.org/core/product/identifier/JPH/type/journal,Controlled,Total_Item_Requests,2,0,0,0,0,0,0,0,0,2,0,0,0,
"Journal of Policy History",Cambridge University Press,,Cambridge Core,,CUP:JPH,0898-0306,1528-4190,https://www.cambridge.org/core/product/identifier/JPH/type/journal,Controlled,Unique_Item_Investigations,2,0,0,0,0,0,0,0,0,2,0,0,0,
"Journal of Policy History",Cambridge University Press,,Cambridge Core,,CUP:JPH,0898-0306,1528-4190,https://www.cambridge.org/core/product/identifier/JPH/type/journal,Controlled,Unique_Item_Requests,2,0,0,0,0,0,0,0,0,2,0,0,0,
"Canadian Journal of Law & Jurisprudence",Cambridge University Press,,Cambridge Core,,CUP:CJL,0841-8209,2056-4260,https://www.cambridge.org/core/product/identifier/CJL/type/journal,Controlled,Total_Item_Investigations,2,0,0,0,0,0,0,0,0,2,0,0,0,
"Canadian Journal of Law & Jurisprudence",Cambridge University Press,,Cambridge Core,,CUP:CJL,0841-8209,2056-4260,https://www.cambridge.org/core/product/identifier/CJL/type/journal,Controlled,Unique_Item_Investigations,2,0,0,0,0,0,0,0,0,2,0,0,0,
"Palliative & Supportive Care",Cambridge University Press,,Cambridge Core,,CUP:PAX,1478-9515,1478-9523,https://www.cambridge.org/core/product/identifier/PAX/type/journal,Controlled,Total_Item_Investigations,1,0,0,0,0,0,0,0,0,1,0,0,0,
"Palliative & Supportive Care",Cambridge University Press,,Cambridge Core,,CUP:PAX,1478-9515,1478-9523,https://www.cambridge.org/core/product/identifier/PAX/type/journal,Controlled,Unique_Item_Investigations,1,0,0,0,0,0,0,0,0,1,0,0,0,
"Think",Cambridge University Press,,Cambridge Core,,CUP:THI,1477-1756,1755-1196,https://www.cambridge.org/core/product/identifier/THI/type/journal,Controlled,Total_Item_Investigations,1,0,0,0,0,0,0,0,0,1,0,0,0,
"Think",Cambridge University Press,,Cambridge Core,,CUP:THI,1477-1756,1755-1196,https://www.cambridge.org/core/product/identifier/THI/type/journal,Controlled,Unique_Item_Investigations,1,0,0,0,0,0,0,0,0,1,0,0,0,
"Parasitology",Cambridge University Press,,Cambridge Core,,CUP:PAR,0031-1820,1469-8161,https://www.cambridge.org/core/product/identifier/PAR/type/journal,Controlled,Total_Item_Investigations,9,0,0,0,0,0,0,0,0,7,0,0,2,
"Parasitology",Cambridge University Press,,Cambridge Core,,CUP:PAR,0031-1820,1469-8161,https://www.cambridge.org/core/product/identifier/PAR/type/journal,Controlled,Unique_Item_Investigations,6,0,0,0,0,0,0,0,0,4,0,0,2,
"Animal Health Research Reviews",Cambridge University Press,,Cambridge Core,,CUP:AHR,1466-2523,1475-2654,https://www.cambridge.org/core/product/identifier/AHR/type/journal,Controlled,Total_Item_Investigations,6,0,0,0,0,0,0,0,0,2,4,0,0,
"Animal Health Research Reviews",Cambridge University Press,,Cambridge Core,,CUP:AHR,1466-2523,1475-2654,https://www.cambridge.org/core/product/identifier/AHR/type/journal,Controlled,Total_Item_Requests,5,0,0,0,0,0,0,0,0,1,4,0,0,
"Animal Health Research Reviews",Cambridge University Press,,Cambridge Core,,CUP:AHR,1466-2523,1475-2654,https://www.cambridge.org/core/product/identifier/AHR/type/journal,Controlled,Unique_Item_Investigations,4,0,0,0,0,0,0,0,0,2,2,0,0,
"Animal Health Research Reviews",Cambridge University Press,,Cambridge Core,,CUP:AHR,1466-2523,1475-2654,https://www.cambridge.org/core/product/identifier/AHR/type/journal,Controlled,Unique_Item_Requests,3,0,0,0,0,0,0,0,0,1,2,0,0,
"East Asian Journal on Applied Mathematics",Cambridge University Press,,Cambridge Core,,CUP:EAM,2079-7362,2079-7370,https://www.cambridge.org/core/product/identifier/EAM/type/journal,Controlled,Total_Item_Investigations,96,0,0,0,0,0,0,0,0,5,91,0,0,
"East Asian Journal on Applied Mathematics",Cambridge University Press,,Cambridge Core,,CUP:EAM,2079-7362,2079-7370,https://www.cambridge.org/core/product/identifier/EAM/type/journal,Controlled,Unique_Item_Investigations,81,0,0,0,0,0,0,0,0,2,79,0,0,
"Journal of Nutritional Science",Cambridge University Press,,Cambridge Core,,CUP:JNS,,2048-6790,https://www.cambridge.org/core/product/identifier/JNS/type/journal,OA_Gold,Total_Item_Investigations,5,0,0,0,0,0,0,0,0,5,0,0,0,
